review_text,rating,product_name,raw_category,source,sentiment
I like it. It s better than the Apple mini. Plenty of apps.,4.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Fire Tablets,primary,positive
"I bought this for my 2-year old. She liked it for the first few days and then she went back to playing with my ipad. If I hadn t already introduce her to the ipad, I think she would have been fine with this.",3.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Tablets,primary,neutral
"Although not the most powerful tablet on the market, I would say it s a phenomenal tablet for the price. Compared to my ipad air 2, it s an inferior product, but considering it was 15-20x cheaper, it is impressive today the least.",5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
Great performance on the AA batteries with a great price,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
"So far so good, works well with my products and shipping was super fast. Came in pretty much next day and I chose regular shipping. Super glad I bought these.",5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
I am 75 and enjoy it very much. Great for reading.,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
"Great deal, as good as the brand names.",5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
"We own an ipad,samsug tablets and we have both love are fire8 s wave better.",5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
Love this. Just replaced my old echo with this one. Love Alexa.,5.0,"Amazon Echo Show Alexa - enabled Bluetooth Speaker with 7"" Screen",Amazon Echo,primary,positive
"seem always need this size battery, good supply for a reasonable price",5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
Purchased this item for a book reader only. Kindle is one of the best as far as I am concerned.,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
Love the price and quality. The quality is really good too. Ordered these for my office and figured I d stock up at home for the price. They come packaged really well. I can always use extra batteries!,5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
She has learned how to play games and learning games. Easy to get to her apps and learned how to download. She charges it every night so it can be ready for her when she gets out of school,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Pink Kid - Proof Case",Fire Tablets,primary,positive
Easy to use tablet for kids. Very durable case. Love it!,5.0,"All - New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid - Proof Case",Fire Tablets,primary,positive
Very easy to set up.Changed how I do a lot of things.,5.0,Amazon - Echo Plus w/ Built - In Hub - Silver,Amazon Echo,primary,positive
I highly recommend kindles. I wouldn t own anything else. I love reading and this is the best device yet not only for reading. This has wifi capabilities. I would highly recommend this item.,5.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
"The Amazon Fire TV works better and faster than the Fire Stick. Every aspect of this is better, watching every show or movie starts up fast and is much clearer.",5.0,Unknown Product,Back To College,primary,positive
"My kids enjoy this tablet, as do I! The only downfall so far is the brightness does not dim very much, even on the lowest setting so my kids are not allowed to use it in be.Also uses a ton of memory, even though no additional applications have been downloaded since purchased and no photos taken.",4.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Pink Kid - Proof Case",Fire Tablets,primary,positive
......................................................,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
Work good,4.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
"My grandson really enjoys this tablet, ease of use and lots of different educational programs. Must remember to charge tablet everynight.",5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Tablets,primary,positive
It s nice to have spare batteries when you need them.,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
"The Amazon Fire is excellent small compact, got it for my daughter s Christmas, she loves it. My daughter bought one for her grandfather which is 83 years old, he s doing good with it easy to use.",5.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Fire Tablets,primary,positive
"Amazon Fire Tablet: Catch up on your reading or browse the Web with this tablet, which offers access to Amazon Underground, so you can download apps and games and discover exciting new entertainment. Front and rear cameras let you capture memorable moments or chat with friends",5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
This is a great tablet at a great price! We bought a number of them as raffle prizes for our employee appreciation party and everybody loved them!,5.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Fire Tablets,primary,positive
"Can t beat it, great price. Batteries might not last as long as some other brands but it s still worth it",5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
"Good bargain, great price and last as long as brand name batteries.",5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
Bought this for my six year old son for a Christmas present and he loves it. He couldn t be happier it keeps him very entertained. This tablet was such a good deal definitely no complaints here. Best buy has the greatest deals love this store.,4.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
"What is there to say, but that I love it. Functions well, and lasts a long time.",5.0,"Amazon Kindle Fire Hd (3rd Generation) 8gb, Amazon Kindle Fire Hd (3rd Generation) 8gb",Electronics,primary,positive
"great price, they always have worked for me, my second order, at least",5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
I bought this tablet to watch my recorded TV shows while I am at quilt retreats. I also can watch Netflix and Amazon prime. I like that is takes a micro SD card!! Picture and sound are very good!,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"I really enjoy reading. So much so I was running out of shelf space. I have read a few books with my I-pad mini but it really didn t do the trick. No so with my new Amazon Fire Hd-8. Handy sized, not the least bit heavy and super bright. Add in the face that digital material from magazines to novels are often as not far cheaper that ""hard copies"".",5.0,"All - New Fire HD 8 Tablet, 8"" HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
I love Amazon Echo with Alexa. It can answer any question. The only downside is that it cannot play ITunes music. I m hoping Amazon will change that in the near future.,4.0,"Amazon - Amazon Tap Portable Bluetooth and Wi - Fi Speaker - Black, Amazon - Amazon Tap Portable Bluetooth and Wi - Fi Speaker - Black",Stereos,primary,positive
I love my tablet!! I didn t think at first that I would like this size but it is perfect for me. I would recommend this tablet to all my friends.,5.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Fire Tablets,primary,positive
Great product.,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
"Not special or anything new, but hey, quality item with free shipping on Prime. YES PLEASE :)",4.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
Such a great price. Will keep my son s XBox controllers going for a long time.,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
Great product to watch shows online. Only downside is that you can t stream/cast computer screens easily like a chrome cast can. Being able to talk into the app or remote makes it really easy to navigate the system to find things fast,4.0,Unknown Product,Back To College,primary,positive
We have the tap and the echo. I wouldn t buy another tap. It s the voice activation that is so good. But if you don t mind having to push the button for every command then the tap is ok. But for me... only echo.,4.0,Unknown Product,Featured Brands,primary,positive
Decent quality. Of course Great seller ),4.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
not bad for price,4.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
"Alexa answers a lot of questions, plays any song you want, and has great sound!",4.0,"Echo (White), Echo (White)",Stereos,primary,positive
"I got it just for my son and he can get on and play games and watch videos no problem, the parental controls are amazing and keep him in his specific apps",5.0,Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,Computers/Tablets & Networking,primary,positive
Easy to use and update. Great for kids and adults alike.,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"They certainly do the job. They might not last quite as long as the name brands, but for the price difference, I think it all works out in the long run. They work for my needs.",5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
Perfect for my 9-yr old....small enough to tuck into a bag easily & very easy to use...perfect price point for no worries & has been great!!,5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 32 GB - Includes Special Offers, Magenta",Tablets,primary,positive
Great tablet for beginners! Very light and screen is wide. Enjoy using for travels.,5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
